District ,Crop,Crop_Year,Season,Area ,Production,Yield
HOSHIARPUR,Masoor,2002,Rabi       ,600,200,0.33
HOSHIARPUR,Masoor,2003,Rabi       ,700,300,0.43
HOSHIARPUR,Masoor,2004,Rabi       ,700,300,0.43
HOSHIARPUR,Masoor,2005,Rabi       ,400,200,0.5
HOSHIARPUR,Masoor,2006,Rabi       ,400,100,0.25
HOSHIARPUR,Masoor,2007,Rabi       ,300,100,0.33
HOSHIARPUR,Masoor,2008,Rabi       ,300,100,0.33
HOSHIARPUR,Masoor,2009,Rabi       ,300,100,0.33
HOSHIARPUR,Masoor,2010,Rabi       ,300,185,0.62
HOSHIARPUR,Masoor,2011,Rabi       ,300,180,0.6
HOSHIARPUR,Masoor,2012,Rabi       ,200,100,0.5
HOSHIARPUR,Masoor,2013,Rabi       ,200,150,0.75
HOSHIARPUR,Masoor,2014,Rabi       ,100,50,0.5
HOSHIARPUR,Masoor,2015,Rabi       ,100,50,0.5
HOSHIARPUR,Masoor,2016,Rabi       ,200,100,0.5
HOSHIARPUR,Masoor,2017,Rabi       ,100,100,1
HOSHIARPUR,Masoor,2018,Rabi       ,100,,0
HOSHIARPUR,Masoor,2019,Rabi       ,200,100,0.5
JALANDHAR,Masoor,1997,Rabi       ,100,100,1
JALANDHAR,Masoor,1998,Rabi       ,100,100,1
JALANDHAR,Masoor,2000,Rabi       ,100,100,1
JALANDHAR,Masoor,2002,Rabi       ,100,100,1
JALANDHAR,Masoor,2003,Rabi       ,100,100,1
KAPURTHALA,Masoor,2000,Rabi       ,100,100,1
KAPURTHALA,Masoor,2001,Rabi       ,100,100,1
KAPURTHALA,Masoor,2002,Rabi       ,100,100,1
MANSA,Masoor,2012,Rabi       ,100,100,1
PATHANKOT,Masoor,2012,Rabi       ,100,100,1
PATHANKOT,Masoor,2013,Rabi       ,100,70,0.7
PATIALA,Masoor,1997,Rabi       ,1300,1100,0.85
PATIALA,Masoor,1998,Rabi       ,1100,900,0.82
PATIALA,Masoor,1999,Rabi       ,900,600,0.67
PATIALA,Masoor,2000,Rabi       ,1200,700,0.58
PATIALA,Masoor,2001,Rabi       ,1000,600,0.6
PATIALA,Masoor,2002,Rabi       ,900,700,0.78
PATIALA,Masoor,2003,Rabi       ,900,600,0.67
PATIALA,Masoor,2004,Rabi       ,900,600,0.67
PATIALA,Masoor,2005,Rabi       ,600,300,0.5
PATIALA,Masoor,2006,Rabi       ,100,100,1
PATIALA,Masoor,2010,Rabi       ,100,67,0.67
RUPNAGAR,Masoor,1997,Rabi       ,900,500,0.56
RUPNAGAR,Masoor,1998,Rabi       ,700,400,0.57
RUPNAGAR,Masoor,1999,Rabi       ,700,300,0.43
RUPNAGAR,Masoor,2000,Rabi       ,700,400,0.57
RUPNAGAR,Masoor,2001,Rabi       ,600,500,0.83
RUPNAGAR,Masoor,2002,Rabi       ,600,300,0.5
RUPNAGAR,Masoor,2003,Rabi       ,600,300,0.5
RUPNAGAR,Masoor,2004,Rabi       ,500,300,0.6
RUPNAGAR,Masoor,2005,Rabi       ,400,100,0.25
RUPNAGAR,Masoor,2006,Rabi       ,100,100,1
RUPNAGAR,Masoor,2007,Rabi       ,100,,0
RUPNAGAR,Masoor,2008,Rabi       ,100,100,1
RUPNAGAR,Masoor,2010,Rabi       ,100,90,0.9
RUPNAGAR,Masoor,2014,Rabi       ,100,60,0.6
S NAGAR,Masoor,2006,Rabi       ,800,300,0.38
S NAGAR,Masoor,2007,Rabi       ,300,100,0.33
S NAGAR,Masoor,2008,Rabi       ,300,100,0.33
S NAGAR,Masoor,2009,Rabi       ,300,200,0.67
S NAGAR,Masoor,2010,Rabi       ,300,237,0.79
S NAGAR,Masoor,2011,Rabi       ,300,250,0.83
S NAGAR,Masoor,2012,Rabi       ,200,100,0.5
S NAGAR,Masoor,2013,Rabi       ,300,230,0.77
S NAGAR,Masoor,2014,Rabi       ,400,240,0.6
S NAGAR,Masoor,2015,Rabi       ,400,300,0.75
S NAGAR,Masoor,2016,Rabi       ,300,200,0.67
S NAGAR,Masoor,2017,Rabi       ,400,200,0.5
S NAGAR,Masoor,2018,Rabi       ,400,300,0.75
S NAGAR,Masoor,2019,Rabi       ,400,200,0.5
SANGRUR,Masoor,2009,Rabi       ,100,100,1
SHAHID BHAGAT SINGH NAGAR,Masoor,1997,Rabi       ,300,200,0.67
SHAHID BHAGAT SINGH NAGAR,Masoor,1998,Rabi       ,400,200,0.5
SHAHID BHAGAT SINGH NAGAR,Masoor,1999,Rabi       ,300,200,0.67
SHAHID BHAGAT SINGH NAGAR,Masoor,2000,Rabi       ,200,200,1
SHAHID BHAGAT SINGH NAGAR,Masoor,2001,Rabi       ,300,200,0.67
SHAHID BHAGAT SINGH NAGAR,Masoor,2002,Rabi       ,300,200,0.67
SHAHID BHAGAT SINGH NAGAR,Masoor,2003,Rabi       ,200,100,0.5
SHAHID BHAGAT SINGH NAGAR,Masoor,2004,Rabi       ,200,100,0.5
SHAHID BHAGAT SINGH NAGAR,Masoor,2006,Rabi       ,100,,0
SHAHID BHAGAT SINGH NAGAR,Masoor,2007,Rabi       ,100,100,1
TARN TARAN,Masoor,2006,Rabi       ,200,,0
TARN TARAN,Masoor,2007,Rabi       ,100,100,1
TARN TARAN,Masoor,2008,Rabi       ,100,100,1
TARN TARAN,Masoor,2009,Rabi       ,100,100,1
TARN TARAN,Masoor,2010,Rabi       ,100,67,0.67
TARN TARAN,Masoor,2012,Rabi       ,100,100,1
TARN TARAN,Masoor,2013,Rabi       ,100,40,0.4
AMRITSAR,Moong(Green Gram),1997,Whole Year ,8400,5300,0.63
AMRITSAR,Moong(Green Gram),1998,Kharif     ,8300,5100,0.61
AMRITSAR,Moong(Green Gram),1999,Kharif     ,6300,4700,0.75
AMRITSAR,Moong(Green Gram),2000,Kharif     ,3500,1900,0.54
AMRITSAR,Moong(Green Gram),2001,Kharif     ,2700,1600,0.59
AMRITSAR,Moong(Green Gram),2002,Kharif     ,1800,1300,0.72
AMRITSAR,Moong(Green Gram),2003,Kharif     ,2800,1900,0.68
AMRITSAR,Moong(Green Gram),2004,Kharif     ,2200,1600,0.73
AMRITSAR,Moong(Green Gram),2005,Kharif     ,1500,1100,0.73
AMRITSAR,Moong(Green Gram),2008,Kharif     ,100,100,1
AMRITSAR,Moong(Green Gram),2010,Kharif     ,100,100,1
AMRITSAR,Moong(Green Gram),2013,Kharif     ,100,100,1
AMRITSAR,Moong(Green Gram),2014,Kharif     ,300,300,1
AMRITSAR,Moong(Green Gram),2015,Kharif     ,300,200,0.67
AMRITSAR,Moong(Green Gram),2016,Kharif     ,400,300,0.75
AMRITSAR,Moong(Green Gram),2017,Kharif     ,800,700,0.88
AMRITSAR,Moong(Green Gram),2017,Rabi       ,2500,1900,0.76
AMRITSAR,Moong(Green Gram),2018,Kharif     ,600,500,0.83
AMRITSAR,Moong(Green Gram),2018,Rabi       ,2400,2000,0.83
AMRITSAR,Moong(Green Gram),2019,Kharif     ,700,600,0.86
AMRITSAR,Moong(Green Gram),2019,Rabi       ,2500,2300,0.92
BARNALA,Moong(Green Gram),2007,Kharif     ,800,900,1.13
BARNALA,Moong(Green Gram),2008,Kharif     ,500,500,1
BARNALA,Moong(Green Gram),2009,Kharif     ,500,500,1
BARNALA,Moong(Green Gram),2010,Kharif     ,500,600,1.2
BARNALA,Moong(Green Gram),2011,Kharif     ,400,500,1.25
BARNALA,Moong(Green Gram),2012,Kharif     ,300,300,1
BARNALA,Moong(Green Gram),2013,Kharif     ,300,300,1
BARNALA,Moong(Green Gram),2014,Kharif     ,300,300,1
BARNALA,Moong(Green Gram),2015,Kharif     ,300,220,0.73
BARNALA,Moong(Green Gram),2016,Kharif     ,200,100,0.5
BARNALA,Moong(Green Gram),2017,Kharif     ,200,200,1
BARNALA,Moong(Green Gram),2017,Rabi       ,1000,700,0.7
BARNALA,Moong(Green Gram),2018,Kharif     ,100,100,1
BARNALA,Moong(Green Gram),2018,Rabi       ,1300,900,0.69
BARNALA,Moong(Green Gram),2019,Kharif     ,100,100,1
BARNALA,Moong(Green Gram),2019,Rabi       ,1000,700,0.7
BATHINDA,Moong(Green Gram),1997,Whole Year ,2400,1500,0.63
BATHINDA,Moong(Green Gram),1998,Kharif     ,2500,1300,0.52
BATHINDA,Moong(Green Gram),1999,Kharif     ,2200,1000,0.45
BATHINDA,Moong(Green Gram),2000,Kharif     ,1700,400,0.24
BATHINDA,Moong(Green Gram),2001,Kharif     ,1600,600,0.38
BATHINDA,Moong(Green Gram),2002,Kharif     ,1200,600,0.5
BATHINDA,Moong(Green Gram),2003,Kharif     ,1800,1100,0.61
BATHINDA,Moong(Green Gram),2004,Kharif     ,1200,800,0.67
BATHINDA,Moong(Green Gram),2005,Kharif     ,1200,900,0.75
BATHINDA,Moong(Green Gram),2006,Kharif     ,1000,800,0.8
BATHINDA,Moong(Green Gram),2007,Kharif     ,800,600,0.75
BATHINDA,Moong(Green Gram),2008,Kharif     ,600,500,0.83
BATHINDA,Moong(Green Gram),2009,Kharif     ,500,400,0.8
BATHINDA,Moong(Green Gram),2010,Kharif     ,600,400,0.67
BATHINDA,Moong(Green Gram),2011,Kharif     ,500,300,0.6
BATHINDA,Moong(Green Gram),2012,Kharif     ,300,200,0.67
BATHINDA,Moong(Green Gram),2013,Kharif     ,400,300,0.75
BATHINDA,Moong(Green Gram),2014,Kharif     ,300,300,1
BATHINDA,Moong(Green Gram),2015,Kharif     ,900,580,0.64
BATHINDA,Moong(Green Gram),2016,Kharif     ,500,500,1
BATHINDA,Moong(Green Gram),2017,Kharif     ,300,200,0.67
BATHINDA,Moong(Green Gram),2017,Rabi       ,1000,800,0.8
BATHINDA,Moong(Green Gram),2018,Kharif     ,300,200,0.67
BATHINDA,Moong(Green Gram),2018,Rabi       ,500,300,0.6
BATHINDA,Moong(Green Gram),2019,Kharif     ,400,400,1
BATHINDA,Moong(Green Gram),2019,Rabi       ,500,400,0.8
FARIDKOT,Moong(Green Gram),1997,Whole Year ,4300,2000,0.47
FARIDKOT,Moong(Green Gram),1998,Kharif     ,3900,2000,0.51
FARIDKOT,Moong(Green Gram),1999,Kharif     ,3700,1400,0.38
FARIDKOT,Moong(Green Gram),2000,Kharif     ,3200,1600,0.5
FARIDKOT,Moong(Green Gram),2001,Kharif     ,1200,500,0.42
FARIDKOT,Moong(Green Gram),2002,Kharif     ,800,500,0.63
FARIDKOT,Moong(Green Gram),2003,Kharif     ,1000,700,0.7
FARIDKOT,Moong(Green Gram),2004,Kharif     ,900,700,0.78
FARIDKOT,Moong(Green Gram),2005,Kharif     ,700,400,0.57
FARIDKOT,Moong(Green Gram),2006,Kharif     ,800,700,0.88
FARIDKOT,Moong(Green Gram),2007,Kharif     ,800,600,0.75
FARIDKOT,Moong(Green Gram),2008,Kharif     ,700,700,1
FARIDKOT,Moong(Green Gram),2009,Kharif     ,500,500,1
FARIDKOT,Moong(Green Gram),2010,Kharif     ,600,500,0.83
FARIDKOT,Moong(Green Gram),2011,Kharif     ,500,500,1
FARIDKOT,Moong(Green Gram),2012,Kharif     ,400,300,0.75
FARIDKOT,Moong(Green Gram),2013,Kharif     ,200,200,1
FARIDKOT,Moong(Green Gram),2014,Kharif     ,100,100,1
FARIDKOT,Moong(Green Gram),2015,Kharif     ,200,140,0.7
FARIDKOT,Moong(Green Gram),2016,Kharif     ,100,100,1
FARIDKOT,Moong(Green Gram),2017,Rabi       ,500,300,0.6
FARIDKOT,Moong(Green Gram),2018,Rabi       ,500,400,0.8
FARIDKOT,Moong(Green Gram),2019,Rabi       ,500,400,0.8
FATEHGARH SAHIB,Moong(Green Gram),2017,Rabi       ,600,400,0.67
FATEHGARH SAHIB,Moong(Green Gram),2018,Rabi       ,500,400,0.8
FATEHGARH SAHIB,Moong(Green Gram),2019,Rabi       ,600,700,1.17
FAZILKA,Moong(Green Gram),2013,Kharif     ,400,300,0.75
FAZILKA,Moong(Green Gram),2014,Kharif     ,100,100,1
FAZILKA,Moong(Green Gram),2015,Kharif     ,1700,1340,0.79
FAZILKA,Moong(Green Gram),2016,Kharif     ,1600,1400,0.88
FAZILKA,Moong(Green Gram),2017,Kharif     ,900,800,0.89
FAZILKA,Moong(Green Gram),2017,Rabi       ,1000,1000,1
FAZILKA,Moong(Green Gram),2018,Kharif     ,800,700,0.88
FAZILKA,Moong(Green Gram),2018,Rabi       ,300,100,0.33
FAZILKA,Moong(Green Gram),2019,Kharif     ,100,100,1
FAZILKA,Moong(Green Gram),2019,Rabi       ,500,400,0.8
FIROZEPUR,Moong(Green Gram),1997,Whole Year ,12500,8700,0.7
FIROZEPUR,Moong(Green Gram),1998,Kharif     ,10600,6500,0.61
FIROZEPUR,Moong(Green Gram),1999,Kharif     ,9900,5800,0.59
FIROZEPUR,Moong(Green Gram),2000,Kharif     ,5600,4400,0.79
FIROZEPUR,Moong(Green Gram),2001,Kharif     ,4400,2300,0.52
FIROZEPUR,Moong(Green Gram),2002,Kharif     ,2600,1800,0.69
FIROZEPUR,Moong(Green Gram),2003,Kharif     ,2700,2700,1
FIROZEPUR,Moong(Green Gram),2004,Kharif     ,2600,2000,0.77
FIROZEPUR,Moong(Green Gram),2005,Kharif     ,1900,1400,0.74
FIROZEPUR,Moong(Green Gram),2006,Kharif     ,2000,1600,0.8
FIROZEPUR,Moong(Green Gram),2007,Kharif     ,2300,1600,0.7
FIROZEPUR,Moong(Green Gram),2008,Kharif     ,1800,1600,0.89
FIROZEPUR,Moong(Green Gram),2009,Kharif     ,1600,1400,0.88
FIROZEPUR,Moong(Green Gram),2010,Kharif     ,1400,1000,0.71
FIROZEPUR,Moong(Green Gram),2011,Kharif     ,1500,1300,0.87
FIROZEPUR,Moong(Green Gram),2012,Kharif     ,900,900,1
FIROZEPUR,Moong(Green Gram),2013,Kharif     ,400,300,0.75
FIROZEPUR,Moong(Green Gram),2014,Kharif     ,300,200,0.67
FIROZEPUR,Moong(Green Gram),2015,Kharif     ,300,250,0.83
FIROZEPUR,Moong(Green Gram),2016,Kharif     ,700,700,1
FIROZEPUR,Moong(Green Gram),2017,Kharif     ,500,600,1.2
FIROZEPUR,Moong(Green Gram),2017,Rabi       ,300,100,0.33
FIROZEPUR,Moong(Green Gram),2018,Kharif     ,400,400,1
FIROZEPUR,Moong(Green Gram),2018,Rabi       ,500,400,0.8
FIROZEPUR,Moong(Green Gram),2019,Kharif     ,600,600,1
FIROZEPUR,Moong(Green Gram),2019,Rabi       ,300,100,0.33
GURDASPUR,Moong(Green Gram),2011,Kharif     ,200,200,1
GURDASPUR,Moong(Green Gram),2017,Rabi       ,800,800,1
GURDASPUR,Moong(Green Gram),2018,Rabi       ,300,100,0.33
GURDASPUR,Moong(Green Gram),2019,Rabi       ,300,300,1
HOSHIARPUR,Moong(Green Gram),2001,Kharif     ,100,100,1
HOSHIARPUR,Moong(Green Gram),2002,Kharif     ,100,100,1
HOSHIARPUR,Moong(Green Gram),2003,Kharif     ,200,200,1
HOSHIARPUR,Moong(Green Gram),2017,Rabi       ,200,200,1
HOSHIARPUR,Moong(Green Gram),2018,Rabi       ,200,200,1
HOSHIARPUR,Moong(Green Gram),2019,Rabi       ,200,200,1
JALANDHAR,Moong(Green Gram),1997,Whole Year ,500,300,0.6
JALANDHAR,Moong(Green Gram),1998,Kharif     ,300,200,0.67
JALANDHAR,Moong(Green Gram),1999,Kharif     ,100,100,1
JALANDHAR,Moong(Green Gram),2000,Kharif     ,100,100,1
JALANDHAR,Moong(Green Gram),2001,Kharif     ,200,100,0.5
JALANDHAR,Moong(Green Gram),2002,Kharif     ,100,100,1
JALANDHAR,Moong(Green Gram),2003,Kharif     ,300,200,0.67
JALANDHAR,Moong(Green Gram),2004,Kharif     ,200,200,1
JALANDHAR,Moong(Green Gram),2005,Kharif     ,100,100,1
JALANDHAR,Moong(Green Gram),2006,Kharif     ,100,100,1
JALANDHAR,Moong(Green Gram),2007,Kharif     ,100,100,1
JALANDHAR,Moong(Green Gram),2008,Kharif     ,100,100,1
JALANDHAR,Moong(Green Gram),2009,Kharif     ,100,100,1
JALANDHAR,Moong(Green Gram),2010,Kharif     ,100,100,1
JALANDHAR,Moong(Green Gram),2012,Kharif     ,100,100,1
JALANDHAR,Moong(Green Gram),2017,Rabi       ,500,500,1
JALANDHAR,Moong(Green Gram),2018,Rabi       ,400,400,1
JALANDHAR,Moong(Green Gram),2019,Rabi       ,400,400,1
KAPURTHALA,Moong(Green Gram),1997,Whole Year ,200,100,0.5
KAPURTHALA,Moong(Green Gram),1998,Kharif     ,200,100,0.5
KAPURTHALA,Moong(Green Gram),1999,Kharif     ,100,100,1
KAPURTHALA,Moong(Green Gram),2000,Kharif     ,100,100,1
KAPURTHALA,Moong(Green Gram),2001,Kharif     ,100,100,1
KAPURTHALA,Moong(Green Gram),2002,Kharif     ,100,100,1
KAPURTHALA,Moong(Green Gram),2003,Kharif     ,100,100,1
KAPURTHALA,Moong(Green Gram),2017,Rabi       ,200,200,1
KAPURTHALA,Moong(Green Gram),2018,Rabi       ,200,300,1.5
KAPURTHALA,Moong(Green Gram),2019,Rabi       ,300,500,1.67
LUDHIANA,Moong(Green Gram),1997,Whole Year ,6500,4600,0.71
LUDHIANA,Moong(Green Gram),1998,Kharif     ,4800,2800,0.58
LUDHIANA,Moong(Green Gram),1999,Kharif     ,4300,3100,0.72
LUDHIANA,Moong(Green Gram),2000,Kharif     ,3600,2300,0.64
LUDHIANA,Moong(Green Gram),2001,Kharif     ,4000,1600,0.4
LUDHIANA,Moong(Green Gram),2002,Kharif     ,2200,1800,0.82
LUDHIANA,Moong(Green Gram),2003,Kharif     ,2600,2300,0.88
LUDHIANA,Moong(Green Gram),2004,Kharif     ,2100,1600,0.76
LUDHIANA,Moong(Green Gram),2005,Kharif     ,2000,1600,0.8
LUDHIANA,Moong(Green Gram),2006,Kharif     ,2300,1900,0.83
LUDHIANA,Moong(Green Gram),2007,Kharif     ,2000,1300,0.65
LUDHIANA,Moong(Green Gram),2008,Kharif     ,1200,900,0.75
LUDHIANA,Moong(Green Gram),2009,Kharif     ,1100,1000,0.91
LUDHIANA,Moong(Green Gram),2010,Kharif     ,1300,1000,0.77
LUDHIANA,Moong(Green Gram),2011,Kharif     ,700,500,0.71
LUDHIANA,Moong(Green Gram),2012,Kharif     ,600,300,0.5
LUDHIANA,Moong(Green Gram),2013,Kharif     ,400,300,0.75
LUDHIANA,Moong(Green Gram),2014,Kharif     ,500,400,0.8
LUDHIANA,Moong(Green Gram),2015,Kharif     ,400,310,0.78
LUDHIANA,Moong(Green Gram),2016,Kharif     ,200,100,0.5
LUDHIANA,Moong(Green Gram),2017,Kharif     ,200,100,0.5
LUDHIANA,Moong(Green Gram),2017,Rabi       ,2200,1700,0.77
LUDHIANA,Moong(Green Gram),2018,Kharif     ,100,100,1
LUDHIANA,Moong(Green Gram),2018,Rabi       ,2500,2100,0.84
LUDHIANA,Moong(Green Gram),2019,Kharif     ,100,,0
LUDHIANA,Moong(Green Gram),2019,Rabi       ,4600,3900,0.85
MANSA,Moong(Green Gram),1997,Whole Year ,800,500,0.63
MANSA,Moong(Green Gram),1998,Kharif     ,700,400,0.57
MANSA,Moong(Green Gram),1999,Kharif     ,700,400,0.57
MANSA,Moong(Green Gram),2000,Kharif     ,700,400,0.57
MANSA,Moong(Green Gram),2001,Kharif     ,500,200,0.4
MANSA,Moong(Green Gram),2002,Kharif     ,400,200,0.5
MANSA,Moong(Green Gram),2003,Kharif     ,700,500,0.71
MANSA,Moong(Green Gram),2004,Kharif     ,500,400,0.8
MANSA,Moong(Green Gram),2005,Kharif     ,500,400,0.8
MANSA,Moong(Green Gram),2006,Kharif     ,600,400,0.67
MANSA,Moong(Green Gram),2007,Kharif     ,500,200,0.4
MANSA,Moong(Green Gram),2008,Kharif     ,300,200,0.67
MANSA,Moong(Green Gram),2009,Kharif     ,300,200,0.67
MANSA,Moong(Green Gram),2010,Kharif     ,400,300,0.75
MANSA,Moong(Green Gram),2011,Kharif     ,300,200,0.67
MANSA,Moong(Green Gram),2012,Kharif     ,100,100,1
MANSA,Moong(Green Gram),2013,Kharif     ,400,200,0.5
MANSA,Moong(Green Gram),2015,Kharif     ,400,190,0.48
MANSA,Moong(Green Gram),2016,Kharif     ,200,100,0.5
MANSA,Moong(Green Gram),2017,Kharif     ,100,100,1
MANSA,Moong(Green Gram),2017,Rabi       ,900,900,1
MANSA,Moong(Green Gram),2018,Kharif     ,200,200,1
MANSA,Moong(Green Gram),2018,Rabi       ,700,600,0.86
MANSA,Moong(Green Gram),2019,Kharif     ,100,100,1
MANSA,Moong(Green Gram),2019,Rabi       ,900,800,0.89
MOGA,Moong(Green Gram),1997,Whole Year ,3200,2000,0.63
MOGA,Moong(Green Gram),1998,Kharif     ,2800,1500,0.54
MOGA,Moong(Green Gram),1999,Kharif     ,2100,1200,0.57
MOGA,Moong(Green Gram),2000,Kharif     ,4000,2900,0.73
MOGA,Moong(Green Gram),2001,Kharif     ,2800,200,0.07
MOGA,Moong(Green Gram),2002,Kharif     ,1600,900,0.56
MOGA,Moong(Green Gram),2003,Kharif     ,1400,1100,0.79
MOGA,Moong(Green Gram),2004,Kharif     ,1100,1100,1
MOGA,Moong(Green Gram),2005,Kharif     ,1000,1000,1
MOGA,Moong(Green Gram),2006,Kharif     ,1000,1300,1.3
MOGA,Moong(Green Gram),2007,Kharif     ,800,500,0.63
MOGA,Moong(Green Gram),2008,Kharif     ,700,600,0.86
MOGA,Moong(Green Gram),2009,Kharif     ,500,400,0.8
MOGA,Moong(Green Gram),2010,Kharif     ,700,600,0.86
MOGA,Moong(Green Gram),2011,Kharif     ,500,400,0.8
MOGA,Moong(Green Gram),2012,Kharif     ,300,300,1
MOGA,Moong(Green Gram),2013,Kharif     ,200,200,1
MOGA,Moong(Green Gram),2014,Kharif     ,200,200,1
MOGA,Moong(Green Gram),2015,Kharif     ,100,90,0.9
MOGA,Moong(Green Gram),2016,Kharif     ,100,100,1
MOGA,Moong(Green Gram),2017,Kharif     ,100,100,1
MOGA,Moong(Green Gram),2017,Rabi       ,1000,900,0.9
MOGA,Moong(Green Gram),2018,Kharif     ,200,200,1
MOGA,Moong(Green Gram),2018,Rabi       ,1200,1000,0.83
MOGA,Moong(Green Gram),2019,Kharif     ,200,200,1
MOGA,Moong(Green Gram),2019,Rabi       ,3500,3100,0.89
MUKTSAR,Moong(Green Gram),1997,Whole Year ,3600,1800,0.5
MUKTSAR,Moong(Green Gram),1998,Kharif     ,1900,1300,0.68
MUKTSAR,Moong(Green Gram),1999,Kharif     ,3000,1600,0.53
MUKTSAR,Moong(Green Gram),2000,Kharif     ,2200,1700,0.77
MUKTSAR,Moong(Green Gram),2001,Kharif     ,1500,1800,1.2
MUKTSAR,Moong(Green Gram),2002,Kharif     ,1700,800,0.47
MUKTSAR,Moong(Green Gram),2003,Kharif     ,1900,1700,0.89
MUKTSAR,Moong(Green Gram),2004,Kharif     ,1300,1100,0.85
MUKTSAR,Moong(Green Gram),2005,Kharif     ,900,700,0.78
MUKTSAR,Moong(Green Gram),2006,Kharif     ,700,800,1.14
MUKTSAR,Moong(Green Gram),2007,Kharif     ,800,800,1
MUKTSAR,Moong(Green Gram),2008,Kharif     ,600,500,0.83
MUKTSAR,Moong(Green Gram),2009,Kharif     ,300,400,1.33
MUKTSAR,Moong(Green Gram),2010,Kharif     ,400,400,1
MUKTSAR,Moong(Green Gram),2011,Kharif     ,400,600,1.5
MUKTSAR,Moong(Green Gram),2012,Kharif     ,300,300,1
MUKTSAR,Moong(Green Gram),2013,Kharif     ,300,300,1
MUKTSAR,Moong(Green Gram),2014,Kharif     ,100,100,1
MUKTSAR,Moong(Green Gram),2015,Kharif     ,200,130,0.65
MUKTSAR,Moong(Green Gram),2016,Kharif     ,200,200,1
MUKTSAR,Moong(Green Gram),2017,Rabi       ,200,200,1
MUKTSAR,Moong(Green Gram),2018,Kharif     ,100,100,1
MUKTSAR,Moong(Green Gram),2018,Rabi       ,300,300,1
MUKTSAR,Moong(Green Gram),2019,Rabi       ,1000,1000,1
PATHANKOT,Moong(Green Gram),2017,Rabi       ,500,500,1
PATHANKOT,Moong(Green Gram),2018,Rabi       ,700,700,1
PATIALA,Moong(Green Gram),1997,Whole Year ,400,200,0.5
PATIALA,Moong(Green Gram),1998,Kharif     ,300,200,0.67
PATIALA,Moong(Green Gram),1999,Kharif     ,200,100,0.5
PATIALA,Moong(Green Gram),2000,Kharif     ,300,200,0.67
PATIALA,Moong(Green Gram),2001,Kharif     ,300,100,0.33
PATIALA,Moong(Green Gram),2002,Kharif     ,200,100,0.5
PATIALA,Moong(Green Gram),2003,Kharif     ,300,200,0.67
PATIALA,Moong(Green Gram),2004,Kharif     ,200,100,0.5
PATIALA,Moong(Green Gram),2005,Kharif     ,200,200,1
PATIALA,Moong(Green Gram),2006,Kharif     ,200,200,1
PATIALA,Moong(Green Gram),2007,Kharif     ,100,100,1
PATIALA,Moong(Green Gram),2008,Kharif     ,100,100,1
PATIALA,Moong(Green Gram),2015,Kharif     ,100,70,0.7
PATIALA,Moong(Green Gram),2017,Rabi       ,400,400,1
PATIALA,Moong(Green Gram),2018,Rabi       ,400,400,1
PATIALA,Moong(Green Gram),2019,Rabi       ,600,600,1
RUPNAGAR,Moong(Green Gram),2005,Kharif     ,200,200,1
RUPNAGAR,Moong(Green Gram),2017,Rabi       ,800,600,0.75
RUPNAGAR,Moong(Green Gram),2018,Rabi       ,800,600,0.75
RUPNAGAR,Moong(Green Gram),2019,Rabi       ,200,100,0.5
S NAGAR,Moong(Green Gram),2017,Rabi       ,500,300,0.6
S NAGAR,Moong(Green Gram),2018,Rabi       ,300,200,0.67
S NAGAR,Moong(Green Gram),2019,Rabi       ,600,400,0.67
SANGRUR,Moong(Green Gram),1997,Whole Year ,6500,4700,0.72
SANGRUR,Moong(Green Gram),1998,Kharif     ,6000,4200,0.7
SANGRUR,Moong(Green Gram),1999,Kharif     ,5700,3300,0.58
SANGRUR,Moong(Green Gram),2000,Kharif     ,4500,2400,0.53
SANGRUR,Moong(Green Gram),2001,Kharif     ,3600,1800,0.5
SANGRUR,Moong(Green Gram),2002,Kharif     ,2900,2200,0.76
SANGRUR,Moong(Green Gram),2003,Kharif     ,3100,3100,1
SANGRUR,Moong(Green Gram),2004,Kharif     ,2600,2300,0.88
SANGRUR,Moong(Green Gram),2005,Kharif     ,2100,1900,0.9
SANGRUR,Moong(Green Gram),2006,Kharif     ,2300,2100,0.91
SANGRUR,Moong(Green Gram),2007,Kharif     ,900,700,0.78
SANGRUR,Moong(Green Gram),2008,Kharif     ,800,700,0.88
SANGRUR,Moong(Green Gram),2009,Kharif     ,600,700,1.17
SANGRUR,Moong(Green Gram),2010,Kharif     ,800,700,0.88
SANGRUR,Moong(Green Gram),2011,Kharif     ,500,400,0.8
SANGRUR,Moong(Green Gram),2012,Kharif     ,300,300,1
SANGRUR,Moong(Green Gram),2013,Kharif     ,300,300,1
SANGRUR,Moong(Green Gram),2014,Kharif     ,300,300,1
SANGRUR,Moong(Green Gram),2015,Kharif     ,300,230,0.77
SANGRUR,Moong(Green Gram),2016,Kharif     ,200,200,1
SANGRUR,Moong(Green Gram),2017,Kharif     ,100,100,1
SANGRUR,Moong(Green Gram),2017,Rabi       ,1500,1900,1.27
SANGRUR,Moong(Green Gram),2018,Kharif     ,100,100,1
SANGRUR,Moong(Green Gram),2018,Rabi       ,1500,1900,1.27
SANGRUR,Moong(Green Gram),2019,Rabi       ,1500,2000,1.33
SHAHID BHAGAT SINGH NAGAR,Moong(Green Gram),2004,Kharif     ,100,100,1
SHAHID BHAGAT SINGH NAGAR,Moong(Green Gram),2017,Rabi       ,200,200,1
